Datetime (he),PV Gen (kW/rated kW)/1,PV Gen (kW/rated kW)/2,System Load (kW),Site Load (kW),Site Load (kW)/1,FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,LF Price ($/kW)
1/7/2017 6:00,0,0,3009.997041,300.9997041,300.9997041,0.01,28.78955,28.78955,28.78955,6327,0,0,0,0,1900,-1900,9000,0,60.19994082,,,,,,,0
1/7/2017 7:00,0,0,7019.023206,701.9023206,701.9023206,0.01,34.01626,34.01626,34.01626,6595,0,0,0,0,1900,-1900,9000,0,140.3804641,,,,,,,0
1/7/2017 8:00,0,0,4183.923526,418.3923526,418.3923526,0.01,36.72886,36.72886,36.72886,7740,0,0,0,0,1900,-1900,9000,0,83.67847052,,,,,,,0
1/7/2017 9:00,0,0,6501.266686,650.1266686,650.1266686,0.01,39.61301,39.61301,39.61301,8943,0,0,0,0,1900,-1900,9000,0,130.0253337,,,,,,,0
1/7/2017 10:00,0.661875,0.502929916,6132.544612,613.2544612,613.2544612,0.01,34.23868,34.23868,34.23868,9320,0,0,0,10,1900,-1900,9000,0,122.6508922,,,,,,,0
1/7/2017 11:00,0.81075,0.025691742,5642.489297,564.2489297,564.2489297,0.01,33.41233,33.41233,33.41233,7520,0,0,0,10,1900,-1900,9000,0,112.8497859,,,,,,,0
1/7/2017 12:00,0.920525,0.328522397,5642.009268,564.2009268,564.2009268,0.01,31.4194,31.4194,31.4194,7746,0,0,0,10,1900,-1900,9000,0,112.8401854,,,,,,,0
1/7/2017 13:00,0.934385,0.816773754,5641.916372,564.1916372,564.1916372,0.01,29.64282,29.64282,29.64282,7002,0,0,0,10,1900,-1900,9000,0,112.8383274,,,,,,,0
1/7/2017 14:00,0.874935,0.666052127,5641.933055,564.1933055,564.1933055,0.01,30.63755,30.63755,30.63755,7518,0,0,0,10,1900,-1900,9000,0,112.8386611,,,,,,,0
1/7/2017 15:00,0.739715,0.447668266,3151.261397,315.1261397,315.1261397,0.01,31.98412,31.98412,31.98412,6902,0,0,0,10,1900,-1900,9000,0,63.02522794,,,,,,,0
1/7/2017 16:00,0.52809,0.310457288,3152.150889,315.2150889,315.2150889,0.01,34.15833,34.15833,34.15833,11992,0,0,0,10,1900,-1900,9000,0,63.04301778,,,,,,,0
1/7/2017 17:00,0.2310745,0.174949361,3898.044597,389.8044597,389.8044597,0.01,42.10671,42.10671,42.10671,6831,0,0,0,10,1900,-1900,9000,0,77.96089194,,,,,,,0
1/7/2017 18:00,0,0,3774.022289,377.4022289,377.4022289,0.01,53.5964,53.5964,53.5964,7380,0,0,0,0,1900,-1900,9000,0,75.48044578,,,,,,,0
1/7/2017 19:00,0,0,3479.299676,347.9299676,347.9299676,0.01,50.227,50.227,50.227,7971,0,0,0,0,1900,-1900,9000,0,69.58599352,,,,,,,0
1/7/2017 20:00,0,0,3234.855718,323.4855718,323.4855718,0.01,44.15436,44.15436,44.15436,7942,0,0,0,0,1900,-1900,9000,0,64.69711436,,,,,,,0
1/7/2017 21:00,0,0,3234.855722,323.4855722,323.4855722,0.01,40.03231,40.03231,40.03231,7603,0,0,0,0,1900,-1900,9000,0,64.69711444,,,,,,,0
1/7/2017 22:00,0,0,2990.421604,299.0421604,299.0421604,0.01,38.99536,38.99536,38.99536,7681,0,0,0,0,1900,-1900,9000,0,59.80843208,,,,,,,0
1/7/2017 23:00,0,0,2745.957964,274.5957964,274.5957964,0.01,35.31161,35.31161,35.31161,6953,0,0,0,0,1900,-1900,9000,0,54.91915928,,,,,,,0
1/8/2017 0:00,0,0,2860.443392,286.0443392,286.0443392,0.01,33.43987,33.43987,33.43987,6356,0,0,0,0,1900,-1900,9000,0,57.20886784,,,,,,,0
1/8/2017 1:00,0,0,2777.962304,277.7962304,277.7962304,0.01,31.09177,31.09177,31.09177,5871,0,0,0,0,1900,-1900,9000,0,55.55924608,,,,,,,0
1/8/2017 2:00,0,0,2691.064946,269.1064946,269.1064946,0.01,30.30182,30.30182,30.30182,5539,0,0,0,0,1900,-1900,9000,0,53.82129892,,,,,,,0
1/8/2017 3:00,0,0,2768.826989,276.8826989,276.8826989,0.01,28.05267,28.05267,28.05267,5539,0,0,0,0,1900,-1900,9000,0,55.37653978,,,,,,,0
1/8/2017 4:00,0,0,2682.408551,268.2408551,268.2408551,0.01,27.48272,27.48272,27.48272,5539,0,0,0,0,1900,-1900,9000,0,53.64817102,,,,,,,0
1/8/2017 5:00,0,0,2883.274906,288.3274906,288.3274906,0.01,27.43988,27.43988,27.43988,5539,0,0,0,0,1900,-1900,9000,0,57.66549812,,,,,,,0
1/8/2017 6:00,0,0,3043.685387,304.3685387,304.3685387,0.01,29.98504,29.98504,29.98504,7270,0,0,0,0,1900,-1900,9000,0,60.87370774,,,,,,,0
1/8/2017 7:00,0,0,3609.138756,360.9138756,360.9138756,0.01,30.89195,30.89195,30.89195,6761,0,0,0,0,1900,-1900,9000,0,72.18277512,,,,,,,0
1/8/2017 8:00,0.0660185,0.024357738,3429.70836,342.970836,342.970836,0.01,29.99399,29.99399,29.99399,8526,0,0,0,10,1900,-1900,9000,0,68.5941672,,,,,,,0
1/8/2017 9:00,0.421143,0.066911377,3334.527976,333.4527976,333.4527976,0.01,29.80464,29.80464,29.80464,7606,0,0,0,10,1900,-1900,9000,0,66.69055952,,,,,,,0
1/8/2017 10:00,0.709845,0.225961033,2872.0725,287.20725,287.20725,0.01,26.99635,26.99635,26.99635,8186,0,0,0,10,1900,-1900,9000,0,57.44145,,,,,,,0
1/8/2017 11:00,0.9056,0.110143944,2441.531833,244.1531833,244.1531833,0.01,26.65472,26.65472,26.65472,7721,0,0,0,10,1900,-1900,9000,0,48.83063666,,,,,,,0
1/8/2017 12:00,1,0.859809382,2329.421964,232.9421964,232.9421964,0.01,26.7459,26.7459,26.7459,7106,0,0,0,10,1900,-1900,9000,0,46.58843928,,,,,,,0
1/8/2017 13:00,1,0.801550594,2416.326284,241.6326284,241.6326284,0.01,25.76202,25.76202,25.76202,7080,0,0,0,10,1900,-1900,9000,0,48.32652568,,,,,,,0
1/8/2017 14:00,0.974175,0.701565713,2286.470482,228.6470482,228.6470482,0.01,25.91745,25.91745,25.91745,7778,0,0,0,10,1900,-1900,9000,0,45.72940964,,,,,,,0
1/8/2017 15:00,0.817395,0.752471368,2395.024619,239.5024619,239.5024619,0.01,26.50142,26.50142,26.50142,7479,0,0,0,10,1900,-1900,9000,0,47.90049238,,,,,,,0
1/8/2017 16:00,0.572565,0.278596729,2258.4486,225.84486,225.84486,0.01,30.69081,30.69081,30.69081,6724,0,0,0,10,1900,-1900,9000,0,45.168972,,,,,,,0
1/8/2017 17:00,0.248973,0.126743448,2941.67334,294.167334,294.167334,0.01,36.80501,36.80501,36.80501,6459,0,0,0,10,1900,-1900,9000,0,58.8334668,,,,,,,0
1/8/2017 18:00,0,0,4166.910977,416.6910977,416.6910977,0.01,48.80232,48.80232,48.80232,7277,0,0,0,0,1900,-1900,9000,0,83.33821954,,,,,,,0
1/8/2017 19:00,0,0,5456.090508,545.6090508,545.6090508,0.01,49.37228,49.37228,49.37228,7698,0,0,0,0,1900,-1900,9000,0,109.1218102,,,,,,,0
1/8/2017 20:00,0,0,5686.030212,568.6030212,568.6030212,0.01,45.67414,45.67414,45.67414,7657,0,0,0,0,1900,-1900,9000,0,113.7206042,,,,,,,0
1/8/2017 21:00,0,0,5192.128449,519.2128449,519.2128449,0.01,42.38093,42.38093,42.38093,7572,0,0,0,0,1900,-1900,9000,0,103.842569,,,,,,,0
1/8/2017 22:00,0,0,5418.911383,541.8911383,541.8911383,0.01,38.07922,38.07922,38.07922,7090,0,0,0,0,1900,-1900,9000,0,108.3782277,,,,,,,0
1/8/2017 23:00,0,0,4692.831168,469.2831168,469.2831168,0.01,32.84793,32.84793,32.84793,6832,0,0,0,0,1900,-1900,9000,0,93.85662336,,,,,,,0
1/9/2017 0:00,0,0,4924.353445,492.4353445,492.4353445,0.01,31.36343,31.36343,31.36343,5975,0,0,0,0,1900,-1900,9000,0,98.4870689,,,,,,,0
1/9/2017 1:00,0,0,4821.050996,482.1050996,482.1050996,0.01,26.55266,26.55266,26.55266,5661,0,0,0,0,1900,-1900,9000,0,96.42101992,,,,,,,0
1/9/2017 2:00,0,0,5413.278696,541.3278696,541.3278696,0.01,26.46119,26.46119,26.46119,5428,0,0,0,0,1900,-1900,9000,0,108.2655739,,,,,,,0
1/9/2017 3:00,0,0,5053.469596,505.3469596,505.3469596,0.01,24.47645,24.47645,24.47645,5428,0,0,0,0,1900,-1900,9000,0,101.0693919,,,,,,,0
1/9/2017 4:00,0,0,5405.67907,540.567907,540.567907,0.01,23.36078,23.36078,23.36078,5428,0,0,0,0,1900,-1900,9000,0,108.1135814,,,,,,,0
1/9/2017 5:00,0,0,5173.153018,517.3153018,517.3153018,0.01,25.00952,25.00952,25.00952,5428,0,0,0,0,1900,-1900,9000,0,103.4630604,,,,,,,0
1/9/2017 6:00,0,0,6021.568045,602.1568045,602.1568045,0.01,30.52001,30.52001,30.52001,6013,0,0,0,0,1900,-1900,9000,0,120.4313609,,,,,,,0
1/9/2017 7:00,0,0,6981.77709,698.177709,698.177709,0.01,41.08417,41.08417,41.08417,6388,0,0,0,0,1900,-1900,9000,0,139.6355418,,,,,,,0
1/9/2017 8:00,0.0691195,0.005198455,5233.475796,523.3475796,523.3475796,0.01,47.63898,47.63898,47.63898,8574,0,0,0,10,1900,-1900,9000,0,104.6695159,,,,,,,0
1/9/2017 9:00,0.4309845,0.305211641,10537.04454,1053.704454,1053.704454,0.01,40.94737,40.94737,40.94737,7389,0,0,0,10,1900,-1900,9000,0,210.7408908,,,,,,,0
1/9/2017 10:00,0.711355,0.364956236,10168.20033,1016.820033,1016.820033,0.01,38.24804,38.24804,38.24804,7948,0,0,0,10,1900,-1900,9000,0,203.3640066,,,,,,,0
1/9/2017 11:00,0.88733,0.16756103,9678.461743,967.8461743,967.8461743,0.01,36.13043,36.13043,36.13043,7183,0,0,0,10,1900,-1900,9000,0,193.5692349,,,,,,,0
1/9/2017 12:00,0.979055,0.063507996,9666.084765,966.6084765,966.6084765,0.01,33.60515,33.60515,33.60515,7147,0,0,0,10,1900,-1900,9000,0,193.3216953,,,,,,,0
1/9/2017 13:00,0.967765,0.766615232,9157.559281,915.7559281,915.7559281,0.01,29.47032,29.47032,29.47032,6957,0,0,0,10,1900,-1900,9000,0,183.1511856,,,,,,,0
1/9/2017 14:00,0.906825,0.098456256,9652.63604,965.263604,965.263604,0.01,29.87497,29.87497,29.87497,6743,0,0,0,10,1900,-1900,9000,0,193.0527208,,,,,,,0
1/9/2017 15:00,0.769035,0.196059757,9651.815327,965.1815327,965.1815327,0.01,30.65318,30.65318,30.65318,6817,0,0,0,10,1900,-1900,9000,0,193.0363065,,,,,,,0
1/9/2017 16:00,0.549725,0.109679334,9651.449052,965.1449052,965.1449052,0.01,34.33735,34.33735,34.33735,6812,0,0,0,10,1900,-1900,9000,0,193.028981,,,,,,,0
1/9/2017 17:00,0.248251,0.22586433,10311.30901,1031.130901,1031.130901,0.01,43.76699,43.76699,43.76699,6693,0,0,0,10,1900,-1900,9000,0,206.2261802,,,,,,,0
1/9/2017 18:00,0,0,9527.485033,952.7485033,952.7485033,0.01,56.49117,56.49117,56.49117,7058,0,0,0,0,1900,-1900,9000,0,190.5497007,,,,,,,0
1/9/2017 19:00,0,0,7541.454329,754.1454329,754.1454329,0.01,48.87376,48.87376,48.87376,7727,0,0,0,0,1900,-1900,9000,0,150.8290866,,,,,,,0
1/9/2017 20:00,0,0,7305.711988,730.5711988,730.5711988,0.01,46.74631,46.74631,46.74631,7269,0,0,0,0,1900,-1900,9000,0,146.1142398,,,,,,,0
1/9/2017 21:00,0,0,5819.530296,581.9530296,581.9530296,0.01,41.95031,41.95031,41.95031,7332,0,0,0,0,1900,-1900,9000,0,116.3906059,,,,,,,0
1/9/2017 22:00,0,0,5576.050089,557.6050089,557.6050089,0.01,40.26269,40.26269,40.26269,6749,0,0,0,0,1900,-1900,9000,0,111.5210018,,,,,,,0
1/9/2017 23:00,0,0,3493.5689,349.35689,349.35689,0.01,33.06595,33.06595,33.06595,6665,0,0,0,0,1900,-1900,9000,0,69.871378,,,,,,,0
1/10/2017 0:00,0,0,3336.583511,333.6583511,333.6583511,0.01,30.77337,30.77337,30.77337,6040,0,0,0,0,1900,-1900,9000,0,66.73167022,,,,,,,0
1/10/2017 1:00,0,0,3110.391396,311.0391396,311.0391396,0.01,23.03259,23.03259,23.03259,5776,0,0,0,0,1900,-1900,9000,0,62.20782792,,,,,,,0
1/10/2017 2:00,0,0,5096.009646,509.6009646,509.6009646,0.01,21.91002,21.91002,21.91002,5424,0,0,0,0,1900,-1900,9000,0,101.9201929,,,,,,,0
1/10/2017 3:00,0,0,4818.439131,481.8439131,481.8439131,0.01,21.31851,21.31851,21.31851,5424,0,0,0,0,1900,-1900,9000,0,96.36878262,,,,,,,0
1/10/2017 4:00,0,0,5302.748038,530.2748038,530.2748038,0.01,21.54207,21.54207,21.54207,5424,0,0,0,0,1900,-1900,9000,0,106.0549608,,,,,,,0
1/10/2017 5:00,0,0,4939.099,493.9099,493.9099,0.01,22.04031,22.04031,22.04031,5424,0,0,0,0,1900,-1900,9000,0,98.78198,,,,,,,0
1/10/2017 6:00,0,0,5917.342458,591.7342458,591.7342458,0.01,28.53941,28.53941,28.53941,5361,0,0,0,0,1900,-1900,9000,0,118.3468492,,,,,,,0
1/10/2017 7:00,0,0,6976.553134,697.6553134,697.6553134,0.01,35.71978,35.71978,35.71978,5898,0,0,0,0,1900,-1900,9000,0,139.5310627,,,,,,,0
1/10/2017 8:00,0.02142365,0.01607821,5229.572723,522.9572723,522.9572723,0.01,42.09905,42.09905,42.09905,5945,0,0,0,10,1900,-1900,9000,0,104.5914545,,,,,,,0
1/10/2017 9:00,0.29698,0.141139704,10534.75947,1053.475947,1053.475947,0.01,37.79207,37.79207,37.79207,6696,0,0,0,10,1900,-1900,9000,0,210.6951894,,,,,,,0
1/10/2017 10:00,0.685255,0.630673644,10166.63562,1016.663562,1016.663562,0.01,34.30828,34.30828,34.30828,6552,0,0,0,10,1900,-1900,9000,0,203.3327124,,,,,,,0
1/10/2017 11:00,0.810535,0.264393603,9670.658694,967.0658694,967.0658694,0.01,27.51,27.51,27.51,6911,0,0,0,10,1900,-1900,9000,0,193.4131739,,,,,,,0
1/10/2017 12:00,0.82227,0.13450853,9661.091933,966.1091933,966.1091933,0.01,28.01965,28.01965,28.01965,6908,0,0,0,10,1900,-1900,9000,0,193.2218387,,,,,,,0
1/10/2017 13:00,0.69073,0.037699283,9162.585015,916.2585015,916.2585015,0.01,25.23234,25.23234,25.23234,7055,0,0,0,10,1900,-1900,9000,0,183.2517003,,,,,,,0
1/10/2017 14:00,0.61084,0.315401249,9661.219868,966.1219868,966.1219868,0.01,28.74336,28.74336,28.74336,6450,0,0,0,10,1900,-1900,9000,0,193.2243974,,,,,,,0
1/10/2017 15:00,0.4900835,0.308329052,9654.083339,965.4083339,965.4083339,0.01,29.52613,29.52613,29.52613,6302,0,0,0,10,1900,-1900,9000,0,193.0816668,,,,,,,0
1/10/2017 16:00,0.3003725,0.155115766,9640.78213,964.078213,964.078213,0.01,34.314,34.314,34.314,6477,0,0,0,10,1900,-1900,9000,0,192.8156426,,,,,,,0
1/10/2017 17:00,0.0595365,0.009877916,10298.19696,1029.819696,1029.819696,0.01,38.89361,38.89361,38.89361,6373,0,0,0,10,1900,-1900,9000,0,205.9639392,,,,,,,0
1/10/2017 18:00,0,0,9512.265544,951.2265544,951.2265544,0.01,53.16212,53.16212,53.16212,6431,0,0,0,0,1900,-1900,9000,0,190.2453109,,,,,,,0
1/10/2017 19:00,0,0,7519.866034,751.9866034,751.9866034,0.01,47.8821,47.8821,47.8821,7048,0,0,0,0,1900,-1900,9000,0,150.3973207,,,,,,,0
1/10/2017 20:00,0,0,7277.287579,727.7287579,727.7287579,0.01,45.79187,45.79187,45.79187,7053,0,0,0,0,1900,-1900,9000,0,145.5457516,,,,,,,0
1/10/2017 21:00,0,0,5784.387313,578.4387313,578.4387313,0.01,40.92329,40.92329,40.92329,7016,0,0,0,0,1900,-1900,9000,0,115.6877463,,,,,,,0
1/10/2017 22:00,0,0,5540.573078,554.0573078,554.0573078,0.01,37.14031,37.14031,37.14031,6820,0,0,0,0,1900,-1900,9000,0,110.8114616,,,,,,,0
1/10/2017 23:00,0,0,3493.568913,349.3568913,349.3568913,0.01,32.16784,32.16784,32.16784,6309,0,0,0,0,1900,-1900,9000,0,69.87137826,,,,,,,0
1/11/2017 0:00,0,0,2999.921321,299.9921321,299.9921321,0.01,29.01176,29.01176,29.01176,5963,0,0,0,0,1900,-1900,9000,0,59.99842642,,,,,,,0
1/11/2017 1:00,0,0,3171.876204,317.1876204,317.1876204,0.01,25.17509,25.17509,25.17509,5830,0,0,0,0,1900,-1900,9000,0,63.43752408,,,,,,,0
1/11/2017 2:00,0,0,3232.820523,323.2820523,323.2820523,0.01,23.39932,23.39932,23.39932,5363,0,0,0,0,1900,-1900,9000,0,64.65641046,,,,,,,0
1/11/2017 3:00,0,0,3098.212648,309.8212648,309.8212648,0.01,21.65612,21.65612,21.65612,5363,0,0,0,0,1900,-1900,9000,0,61.96425296,,,,,,,0
1/11/2017 4:00,0,0,3180.63514,318.063514,318.063514,0.01,21.04055,21.04055,21.04055,5363,0,0,0,0,1900,-1900,9000,0,63.6127028,,,,,,,0
1/11/2017 5:00,0,0,3147.70479,314.770479,314.770479,0.01,24.50542,24.50542,24.50542,5363,0,0,0,0,1900,-1900,9000,0,62.9540958,,,,,,,0
1/11/2017 6:00,0,0,3578.890825,357.8890825,357.8890825,0.01,28.22397,28.22397,28.22397,5363,0,0,0,0,1900,-1900,9000,0,71.5778165,,,,,,,0
1/11/2017 7:00,0,0,7000.688756,700.0688756,700.0688756,0.01,36.19678,36.19678,36.19678,5600,0,0,0,0,1900,-1900,9000,0,140.0137751,,,,,,,0
1/11/2017 8:00,0.01953605,0.015220023,5197.310014,519.7310014,519.7310014,0.01,43.25033,43.25033,43.25033,6350,0,0,0,10,1900,-1900,9000,0,103.9462003,,,,,,,0
1/11/2017 9:00,0.2827295,0.127089176,10504.49184,1050.449184,1050.449184,0.01,35.81557,35.81557,35.81557,6383,0,0,0,10,1900,-1900,9000,0,210.0898368,,,,,,,0
1/11/2017 10:00,0.623385,0.006969327,10133.57669,1013.357669,1013.357669,0.01,34.31861,34.31861,34.31861,6284,0,0,0,10,1900,-1900,9000,0,202.6715338,,,,,,,0
1/11/2017 11:00,0.552045,0.420925522,9641.705624,964.1705624,964.1705624,0.01,33.13091,33.13091,33.13091,6650,0,0,0,10,1900,-1900,9000,0,192.8341125,,,,,,,0
1/11/2017 12:00,0.893165,0.501940557,9639.484321,963.9484321,963.9484321,0.01,27.56268,27.56268,27.56268,6257,0,0,0,10,1900,-1900,9000,0,192.7896864,,,,,,,0
1/11/2017 13:00,0.92617,0.369369244,9139.263315,913.9263315,913.9263315,0.01,25.11347,25.11347,25.11347,6524,0,0,0,10,1900,-1900,9000,0,182.7852663,,,,,,,0
1/11/2017 14:00,0.873565,0.629166497,9634.87079,963.487079,963.487079,0.01,24.64466,24.64466,24.64466,6319,0,0,0,10,1900,-1900,9000,0,192.6974158,,,,,,,0
1/11/2017 15:00,0.363418,0.258898375,9631.880432,963.1880432,963.1880432,0.01,27.52301,27.52301,27.52301,6250,0,0,0,10,1900,-1900,9000,0,192.6376086,,,,,,,0
1/11/2017 16:00,0.2296485,0.085405112,9630.755025,963.0755025,963.0755025,0.01,32.7762,32.7762,32.7762,6206,0,0,0,10,1900,-1900,9000,0,192.6151005,,,,,,,0
1/11/2017 17:00,0.00749175,0.006882448,10289.8296,1028.98296,1028.98296,0.01,39.77756,39.77756,39.77756,6353,0,0,0,10,1900,-1900,9000,0,205.796592,,,,,,,0
1/11/2017 18:00,0,0,9502.468087,950.2468087,950.2468087,0.01,52.71321,52.71321,52.71321,6353,0,0,0,0,1900,-1900,9000,0,190.0493617,,,,,,,0
1/11/2017 19:00,0,0,7508.936355,750.8936355,750.8936355,0.01,50.13792,50.13792,50.13792,6916,0,0,0,0,1900,-1900,9000,0,150.1787271,,,,,,,0
1/11/2017 20:00,0,0,7264.933259,726.4933259,726.4933259,0.01,46.56245,46.56245,46.56245,6956,0,0,0,0,1900,-1900,9000,0,145.2986652,,,,,,,0
1/11/2017 21:00,0,0,5770.691836,577.0691836,577.0691836,0.01,41.70264,41.70264,41.70264,6978,0,0,0,0,1900,-1900,9000,0,115.4138367,,,,,,,0
1/11/2017 22:00,0,0,5527.836497,552.7836497,552.7836497,0.01,38.16318,38.16318,38.16318,6853,0,0,0,0,1900,-1900,9000,0,110.5567299,,,,,,,0
1/11/2017 23:00,0,0,3493.568925,349.3568925,349.3568925,0.01,35.36316,35.36316,35.36316,6369,0,0,0,0,1900,-1900,9000,0,69.8713785,,,,,,,0
1/12/2017 0:00,0,0,2999.921332,299.9921332,299.9921332,0.01,30.51,30.51,30.51,5706,0,0,0,0,1900,-1900,9000,0,59.99842664,,,,,,,0
1/12/2017 1:00,0,0,2877.699364,287.7699364,287.7699364,0.01,30.23059,30.23059,30.23059,5481,0,0,0,0,1900,-1900,9000,0,57.55398728,,,,,,,0
1/12/2017 2:00,0,0,3199.997225,319.9997225,319.9997225,0.01,28.30853,28.30853,28.30853,5521,0,0,0,0,1900,-1900,9000,0,63.9999445,,,,,,,0
1/12/2017 3:00,0,0,3264.790385,326.4790385,326.4790385,0.01,26.73046,26.73046,26.73046,5004,0,0,0,0,1900,-1900,9000,0,65.2958077,,,,,,,0
1/12/2017 4:00,0,0,3175.502846,317.5502846,317.5502846,0.01,26.26,26.26,26.26,5004,0,0,0,0,1900,-1900,9000,0,63.51005692,,,,,,,0
1/12/2017 5:00,0,0,3371.803118,337.1803118,337.1803118,0.01,28.34643,28.34643,28.34643,5004,0,0,0,0,1900,-1900,9000,0,67.43606236,,,,,,,0
1/12/2017 6:00,0,0,3729.518466,372.9518466,372.9518466,0.01,32.85467,32.85467,32.85467,5456,0,0,0,0,1900,-1900,9000,0,74.59036932,,,,,,,0
1/12/2017 7:00,0,0,7000.266045,700.0266045,700.0266045,0.01,41.1,41.1,41.1,6109,0,0,0,0,1900,-1900,9000,0,140.0053209,,,,,,,0
1/12/2017 8:00,0.072712,0.069519872,5187.418365,518.7418365,518.7418365,0.01,46.68561,46.68561,46.68561,7201,0,0,0,10,1900,-1900,9000,0,103.7483673,,,,,,,0
1/12/2017 9:00,0.4068765,0.002760459,10492.11347,1049.211347,1049.211347,0.01,43.60144,43.60144,43.60144,7295,0,0,0,10,1900,-1900,9000,0,209.8422694,,,,,,,0
1/12/2017 10:00,0.681685,0.602815816,10120.91517,1012.091517,1012.091517,0.01,39.75624,39.75624,39.75624,7469,0,0,0,10,1900,-1900,9000,0,202.4183034,,,,,,,0
1/12/2017 11:00,0.85988,0.835373159,9630.356256,963.0356256,963.0356256,0.01,36.79625,36.79625,36.79625,7060,0,0,0,10,1900,-1900,9000,0,192.6071251,,,,,,,0
1/12/2017 12:00,0.96843,0.53546397,9635.383059,963.5383059,963.5383059,0.01,33.45149,33.45149,33.45149,7592,0,0,0,10,1900,-1900,9000,0,192.7076612,,,,,,,0
1/12/2017 13:00,0.987185,0.587002624,9130.384117,913.0384117,913.0384117,0.01,31.33794,31.33794,31.33794,6846,0,0,0,10,1900,-1900,9000,0,182.6076823,,,,,,,0
1/12/2017 14:00,0.924805,0.544675551,9628.031482,962.8031482,962.8031482,0.01,30.94818,30.94818,30.94818,6902,0,0,0,10,1900,-1900,9000,0,192.5606296,,,,,,,0
1/12/2017 15:00,0.783205,0.291165193,9627.878707,962.7878707,962.7878707,0.01,31.29962,31.29962,31.29962,6836,0,0,0,10,1900,-1900,9000,0,192.5575741,,,,,,,0
1/12/2017 16:00,0.56063,0.523150921,9628.038854,962.8038854,962.8038854,0.01,35.75096,35.75096,35.75096,6634,0,0,0,10,1900,-1900,9000,0,192.5607771,,,,,,,0
1/12/2017 17:00,0.2559475,0.079525363,10288.2805,1028.82805,1028.82805,0.01,42.32125,42.32125,42.32125,6307,0,0,0,10,1900,-1900,9000,0,205.76561,,,,,,,0
1/12/2017 18:00,0,0,9502.738975,950.2738975,950.2738975,0.01,56.18511,56.18511,56.18511,6597,0,0,0,0,1900,-1900,9000,0,190.0547795,,,,,,,0
1/12/2017 19:00,0,0,7510.726204,751.0726204,751.0726204,0.01,53.31907,53.31907,53.31907,7939,0,0,0,0,1900,-1900,9000,0,150.2145241,,,,,,,0
1/12/2017 20:00,0,0,7267.230072,726.7230072,726.7230072,0.01,49.90989,49.90989,49.90989,7532,0,0,0,0,1900,-1900,9000,0,145.3446014,,,,,,,0
1/12/2017 21:00,0,0,5773.567116,577.3567116,577.3567116,0.01,48.4162,48.4162,48.4162,7353,0,0,0,0,1900,-1900,9000,0,115.4713423,,,,,,,0
1/12/2017 22:00,0,0,5529.867654,552.9867654,552.9867654,0.01,40.48265,40.48265,40.48265,7298,0,0,0,0,1900,-1900,9000,0,110.5973531,,,,,,,0
1/12/2017 23:00,0,0,3493.568934,349.3568934,349.3568934,0.01,35.85462,35.85462,35.85462,6618,0,0,0,0,1900,-1900,9000,0,69.87137868,,,,,,,0
1/13/2017 0:00,0,0,2999.921342,299.9921342,299.9921342,0.01,33.21031,33.21031,33.21031,5962,0,0,0,0,1900,-1900,9000,0,59.99842684,,,,,,,0
1/13/2017 1:00,0,0,2877.699377,287.7699377,287.7699377,0.01,29.44131,29.44131,29.44131,5436,0,0,0,0,1900,-1900,9000,0,57.55398754,,,,,,,0
1/13/2017 2:00,0,0,3105.043754,310.5043754,310.5043754,0.01,28.74321,28.74321,28.74321,5436,0,0,0,0,1900,-1900,9000,0,62.10087508,,,,,,,0
1/13/2017 3:00,0,0,3255.461063,325.5461063,325.5461063,0.01,27.0511,27.0511,27.0511,4919,0,0,0,0,1900,-1900,9000,0,65.10922126,,,,,,,0
1/13/2017 4:00,0,0,3177.324066,317.7324066,317.7324066,0.01,26.97374,26.97374,26.97374,4919,0,0,0,0,1900,-1900,9000,0,63.54648132,,,,,,,0
1/13/2017 5:00,0,0,3312.600504,331.2600504,331.2600504,0.01,28.39129,28.39129,28.39129,4919,0,0,0,0,1900,-1900,9000,0,66.25201008,,,,,,,0
1/13/2017 6:00,0,0,3741.35576,374.135576,374.135576,0.01,32.79458,32.79458,32.79458,5930,0,0,0,0,1900,-1900,9000,0,74.8271152,,,,,,,0
1/13/2017 7:00,0,0,7013.981567,701.3981567,701.3981567,0.01,42.72371,42.72371,42.72371,6089,0,0,0,0,1900,-1900,9000,0,140.2796313,,,,,,,0
1/13/2017 8:00,0.0732545,0.046573001,5188.863859,518.8863859,518.8863859,0.01,52.98513,52.98513,52.98513,7980,0,0,0,10,1900,-1900,9000,0,103.7772772,,,,,,,0
1/13/2017 9:00,0.408735,0.386947064,10494.17173,1049.417173,1049.417173,0.01,43.53612,43.53612,43.53612,7756,0,0,0,10,1900,-1900,9000,0,209.8834346,,,,,,,0
1/13/2017 10:00,0.67371,0.571159429,10123.4556,1012.34556,1012.34556,0.01,39.09218,39.09218,39.09218,7447,0,0,0,10,1900,-1900,9000,0,202.469112,,,,,,,0
